1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2005,48184XCHMN38070,110022936055,POLYCHEMIE INC,38070 VAN BORN RD,WAYNE,WAYNE,MI,48184,,,42.266140,-83.413504,,SNF HOLDING CO,962496738,SNF HOLDING CO,SNF GROUP SA,284907254,SNF GROUP SA,NO,325,Chemicals,2899,,,,,,325998,,,,,,1305203436098,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,28.000,163.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,191.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,201.000,0.000,0.000,190.000,0.000,10.000,0.000,0.000,380.000,0.000,0.000,0.000,580.000,,,0.950
2005,48209LLDSG1200Z,110000406604,HONEYWELL,1200 ZUG ISLAND RD,DETROIT,WAYNE,MI,48209,,,42.290800,-83.110472,,HONEYWELL INTERNATIONAL,139691877,,,,,NO,325,Chemicals,2865,,,,,,325110,,,,,,1305203490519,Quinoline,NO,0000091225,91-22-5,13342,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10601.000,0.000,10601.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10601.000,10601.000,0.000,0.000,0.000,0.000,10601.000,0.000,0.000,0.000,0.000,0.000,0.000,10601.000,0.000,,0.000
2005,48174CHMCN13395,110000406070,UNIVAR SOLUTIONS USA,13395 HURON RIVER DR,ROMULUS,WAYNE,MI,48174,,,42.207128,-83.404438,,UNIVAR SOLUTIONS LLC,102971785,UNIVAR SOLUTIONS USA INC,NA,,NA,NO,4246,Chemical Wholesalers,5169,,,,,,424690,,,,,,1305203246552,Dichloromethane,NO,0000075092,75-09-2,5306,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48060CHSNC1600W,110000404811,HENKEL CORPORATION,1600 WASHINGTON AVE,PORT HURON,ST. CLAIR,MI,48060,,,42.988480,-82.437208,,HENKEL CORP,009152364,,,,,NO,325,Chemicals,2899,,,,,,325998,,,,,,1305203758798,Silver compounds,NO,N740,N740,761312,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,49684CRNLL29CAS,110022810779,CORNILLIE CONCRETE PLANT 03,2900 CASS RD,TRAVERSE CITY,GRAND TRAVERSE,MI,49684,,,44.727908,-85.625740,,CORNILLIE CONCRETE,NA,CORNILLIE CONCRETE,,,,NO,327,Nonmetallic Mineral Product,3273,,,,,,327320,,,,,,1305203227487,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48096FRDMT50000,110000405419,FORD WIXOM ASSEMBLY PLANT,28801 WIXOM RD,WIXOM,OAKLAND,MI,483930001,,,42.506001,-83.536687,,FORD MOTOR CO,001344746,,,,,NO,336,Transportation Equipment,3711,,,,,,336111,,,,,,1305203916642,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.790
2005,48183MRTHN24400,110012705064,MARATHON PIPE LINE - WOODHAVEN TERMINAL,24400 ALLEN RD,WOODHAVEN,WAYNE,MI,48183,,,42.131679,-83.225838,,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,4247,Petroleum Bulk Terminals,5171,,,,,,424710,,,,,,1305203449867,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1226.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1226.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1226.000,0.000,0.000,1226.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1226.000,,,0.880
2005,49601CDLLC603WE,110000411947,AKWEL CADILLAC USA INC.,603 W 7TH ST,CADILLAC,WEXFORD,MI,49601,,,44.260758,-85.416597,,NA,,NA,AKWEL,NA,AKWEL,NO,326,Plastics and Rubber,3061,,,,,,326220,,,,,,1305203505007,Thiram,NO,0000137268,137-26-8,36913,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,106.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,106.600,0.000,2.500,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,2.500,106.600,0.000,0.000,106.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,109.100,,,1.020
2005,49085LLDSG3737R,110000409406,ROBERT BOSCH LLC,3737 RED ARROW HWY,SAINT JOSEPH,BERRIEN,MI,49085,,,42.049056,-86.514114,,ROBERT BOSCH LLC,037041076,ROBERT BOSCH LLC,ROBERT BOSCH GMBH,NA,ROBERT BOSCH GMBH,NO,331,Primary Metals,3714,3321,,,,,331511,,,,,,1305203426527,Triethylamine,NO,0000121448,121-44-8,31708,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2600.000,199.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2799.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9600.000,0.000,0.000,0.000,0.000,9600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9600.000,2799.000,0.000,0.000,2799.000,0.000,0.000,0.000,0.000,0.000,9600.000,0.000,0.000,12399.000,12399.000,,0.750
2005,49047DWLPR101PO,110000409157,I.C.G. CASTINGS DIV,101 POPLAR ST,DOWAGIAC,CASS,MI,49047,,,41.987962,-86.119394,,WYNNCHURCH CAPITAL,105812304,,,,,NO,331,Primary Metals,3363,,,,,,331521,,,,,,1305204086351,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,508.120,508.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1016.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92022.600,0.000,0.000,0.000,92022.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92022.600,1016.240,0.000,0.000,1016.240,0.000,0.000,0.000,0.000,0.000,92023.000,0.000,0.000,93039.240,,,0.870
2005,48768GRDVS700EH,110042071469,METAVATION LLC,700 E HURON AVE,VASSAR,TUSCOLA,MI,48768,,,43.369162,-83.572611,,REVSTONE INDUSTRIES LLC,787032916,REVSTONE INDUSTRIES LLC,,,,NO,331,Primary Metals,3321,,,,,,331511,,,,,,1305203433038,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2900.000,0.000,0.000,0.000,0.000,0.000,0.000,2900.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2900.000,3100.000,0.000,0.000,200.000,2900.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3100.000,,,0.870
2005,49443SNCHM4925E,110000410975,SUN CHEMICAL CORP MUSKEGON PLANT,4925 EVANSTON AVE,MUSKEGON,MUSKEGON,MI,49442,,,43.213127,-86.124649,,SUN CHEMICAL CORP,054527502,SUN CHEMICAL CORP,NA,,DIC CORP,NO,325,Chemicals,2865,,,,,,325131,,,,,,1305204013888,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,60892.000,60892.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60892.000,0.000,60902.000,14.000,0.000,0.000,2.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,60892.000,60904.000,,,0.810
2005,48229CTHDC100MI,110000407079,CROWN GROUP ECORSE PLANT,100 MILL ST,ECORSE,WAYNE,MI,48229,,,42.237287,-83.151085,,CROWN GROUP INC,038611232,,,,,NO,332,Fabricated Metals,3479,,,,,,332812,,,,,,1305204066676,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,120.000,1080.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32321.000,0.000,0.000,0.000,0.000,32321.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32321.000,1200.000,0.000,0.000,1200.000,0.000,0.000,2391.000,0.000,0.000,32321.000,0.000,0.000,35912.000,,,0.300
2005,49588DCPLS38013,110001845157,ADAC AUTOMOTIVE  36TH ST PLANT,3801 36TH ST SE,GRAND RAPIDS,KENT,MI,495122915,,,42.898064,-85.572758,,ADAC PLASTICS INC,020884979,,,,,NO,336,Transportation Equipment,3714,,,,,,336399,,,,,,1305203660891,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,51.680,1049.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1101.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3374.000,3374.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3374.000,1101.280,0.000,0.000,1101.280,0.000,0.000,0.000,3374.000,0.000,0.000,9286.070,0.000,13761.350,,,1.040
2005,48326RCTCL1653A,110000407293,ASCORIUM N.A. INC,1653 ATLANTIC BLVD,AUBURN HILLS,OAKLAND,MI,48326,,,42.697478,-83.265627,,NA,,NA,,,,NO,325,Chemicals,3087,2821,,,,,325211,,,,,,1305203490913,Diethanolamine,NO,0000111422,111-42-2,27516,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.000,14.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6200.000,6200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6200.000,15.800,0.000,0.000,14.000,0.000,0.000,0.000,6200.000,0.000,0.000,0.000,0.000,6214.000,,,1.600
2005,49464HXCLC215CE,110000411206,AURORIUM ZEELAND LLC,215 N CENTENNIAL ST,ZEELAND,OTTAWA,MI,49464,,,42.816035,-86.011972,,AURORIUM PPC HOLDINGS LLC,118314929,AURORIUM PPC HOLDINGS LLC,NA,,NA,NO,325,Chemicals,2869,2899,2833,,,,325411,,,,,,1305203401815,Acetonitrile,NO,0000075058,75-05-8,5272,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1537.000,629.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2166.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,597.000,597.000,0.000,597.000,2166.000,0.000,0.000,2166.000,0.000,0.000,0.000,0.000,24944.000,0.000,0.000,597.000,27707.000,,,0.680
2005,48065LLPRD159MC,110002444187,L & L PRODUCTS DEEP SOUTH PLANT,159 MCLEAN DR,ROMEO,MACOMB,MI,480654919,,,42.817780,-82.982065,,L & L PRODUCTS,NA,,,,,NO,339,Miscellaneous Manufacturing,3053,2891,,,,,339991,,,,,,1305203892361,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1096.000,0.000,0.000,0.000,0.000,0.000,0.000,1096.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1096.000,1096.000,0.000,0.000,0.000,1096.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1096.000,,,0.640
2005,48218SCKBT14ZUG,110070374301,EES COKE BATTERY LLC,1400 ZUG ISLAND,RIVER ROUGE,WAYNE,MI,48218,,,42.288766,-83.112825,,DTE ENERGY CO,839329158,DTE ENERGY CO,NA,,NA,NO,324,Petroleum,3312,,,,,,324199,,,,,,1305203699463,Molybdenum trioxide,NO,0001313275,1313-27-5,82800,NO,TRI,NO,Individually-listed compounds that contain metal,YES,NO,NO,R,Pounds,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.000,0.000,0.000,240.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.000,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,240.000,0.000,0.000,244.000,,,1.020
2005,48078CRTSC6645S,110000405099,CURTIS METAL FINISHING CO,6645 SIMS DR,STERLING HEIGHTS,MACOMB,MI,48313,,,42.589327,-83.041725,,NA,,CURTIS METAL FINISHING CO,PRIMAT SPA,NA,PRIMAT SPA,NO,332,Fabricated Metals,3479,,,,,,332812,,,,,,1305203416324,Aluminum (fume or dust),NO,0007429905,7429-90-5,149476,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,1.000
2005,48220MCDRM1221F,110000406999,MACDERMID INC,1221 FARROW AVE,FERNDALE,OAKLAND,MI,48220,,,42.457259,-83.118224,,ELEMENT SOLUTIONS INC.,079270103,ELEMENT SOLUTIONS INC,NA,,NA,NO,325,Chemicals,2899,2819,,,,,325998,,,,,,1305203752946,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1603.000,1603.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1603.000,1613.000,0.000,0.000,10.000,0.000,1603.000,0.000,0.000,0.000,0.000,15160.000,0.000,16773.000,,,1.080
2005,48134MZDMT1MAZD,110000405696,FLAT ROCK ASSEMBLY PLANT,1 INTERNATIONAL DR,FLAT ROCK,WAYNE,MI,48134,,,42.102966,-83.243619,,FORD MOTOR CO,001344746,FORD MOTOR CO,NA,,NA,NO,336,Transportation Equipment,3711,,,,,,336111,,,,,,1305203277710,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,0.000,2.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.780,458.000,0.000,458.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,459.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,459.000,461.780,0.000,0.000,2.780,1.000,458.000,0.000,0.000,0.000,0.000,0.000,0.000,461.780,,,2.250
2005,48218DTRTD1BELA,110000406917,DTE ELECTRIC COMPANY- RIVER ROUGE POWER PLANT,1 BELANGER PARK DR,RIVER ROUGE,WAYNE,MI,48218,,,42.270443,-83.118303,,DTE ENERGY CO,839329158,DTE ENERGY CO,,,,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203590359,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.100,0.000,0.000,0.000,0.000,0.000,0.000,9.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.990,0.000,0.000,0.000,0.000,0.990,0.000,10.090,10.200,0.000,0.000,1.100,9.100,0.000,0.000,0.000,0.000,0.000,86000.000,0.990,86011.190,,,0.880
2005,48118CHLSM201WN,110000405589,CHELSEA MILLING CO,201 W N ST,CHELSEA,WASHTENAW,MI,48118,,,42.316319,-84.024101,,NA,,NA,,,,NO,311,Food,2041,2045,,,,,311211,,,,,,1305203170473,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,49849RCNCRCORD4,110042071897,DYNO NOBEL INC,9045 COUNTY RD 476,ISHPEMING,MARQUETTE,MI,49849,,,46.447799,-87.684333,,DYNO NOBEL INC,009091257,DYNO NOBEL INC,INCITEC PIVOT LTD,753662717,INCITEC PIVOT LTD,NO,325,Chemicals,2892,,,,,,325920,,,,,,1305203586019,Mixture,NO,MIXTURE,MIXTURE,,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,0.000,0.000,0.000,90.000,,,0.930
